CO,AB,FACID,DIS,FNAME,FSTREET,FCITY,FZIP,FSIC,COID,DISN,CHAPIS,CERR_CODE,TOGT,ROGT,COT,NOXT,SOXT,PMT,PM10T,lat,lon
10,SJV,3315,SJU,CITY OF FRESNO WATER DIVISION,2283 E INTERNATIONAL,FRESNO,93703,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.000850313033579965850882185543540125213432,.000747,.0359,.0768,.0000544,.002407786885245901639344262295081967213115,.00235,36.88867,-119.73003
10,SJV,3316,SJU,CITY OF FRESNO WATER DIVISION,315 N FIRST ST,FRESNO,93702,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.000850313033579965850882185543540125213432,.000747,.0359,.0768,.0000544,.002407786885245901639344262295081967213115,.00235,36.74723,-119.77282
10,SJV,3317,SJU,CITY OF FRESNO WATER DIVISION,6710 E KINGS CANYON-PS277,FRESNO,93727,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.000481818181818181818181818181818181818182,.000212,.019,.0406,.0000216,.00182,.00182,36.7369449716047,-119.668366995541
10,SJV,3318,SJU,CITY OF FRESNO WATER DIVISION,2030 W OLIVE AVE,FRESNO,93701,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.000588503130335799658508821855435401252134,.000517,.0223,.075459122,.000066,.003053278688524590163934426229508196721311,.00298,36.75782,-119.83523
10,SJV,3319,SJU,CITY OF FRESNO WATER DIVISION,1352 STANISLAUS ST,FRESNO,93706,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.000520204894706886738759248719408081957883,.000457,.0515,.0772,.0000583,.002694672131147540983606557377049180327869,.00263,36.73421,-119.80179
10,SJV,3320,SJU,CITY OF FRESNO WATER DIVISION,1590 N PEACH AVE,FRESNO,93727,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.000850313033579965850882185543540125213432,.000747,.0359,.0768,.0000544,.002407786885245901639344262295081967213115,.00235,36.76461,-119.71798
10,SJV,3321,SJU,CITY OF FRESNO WATER DIVISION,7277 N SANDRINI AVE,FRESNO,93703,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.000850313033579965850882185543540125213432,.000747,.0359,.0768,.0000544,.002407786885245901639344262295081967213115,.00235,36.8411954997647,-119.905062111691
10,SJV,7,SJU,"CITY OF FRESNO, CITY HALL",2600 FRESNO ST,FRESNO,93721,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.00288513258653696900708852900087959848916,.0024729,.008595,.036299999,.00004798,.002659270491803278688524590163934426229508,.0025975,36.7402680980295,-119.785965129391
10,SJV,3885,SJU,"CITY OF FRESNO, POLICE DEPT",2323 MARIPOSA,FRESNO,93721,9221,FRE,SAN JOAQUIN VALLEY APCD,,,.002470119521912350597609561752988047808765,.00217,.00689,.031657501,.0000143,.002316854508196721311475409836065573770492,.00226125,36.7372980103891,-119.787883585122
10,SJV,3884,SJU,"CITY OF FRESNO, TRAFFIC ENGINEERING",801 VAN NESS - GRG 7,FRESNO,93721,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.003705692803437164339419978517722878625134,.000345,.00163,.0119,.00000793,.00002947686116700201207243460764587525150905,.0000293,36.73285,-119.7876
10,SJV,3710,SJU,CITY OF HURON,16100 9TH ST,HURON,0,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.000402959590210586226522481502561183836084,.000354,.00126,.00303,.00000184,.000218237704918032786885245901639344262295,.000213,36.2090531481934,-120.085768675087
10,SJV,4166,SJU,CITY OF HURON,16463 9TH ST,HURON,0,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.00002333523050654524758110415480933409220262,.0000205,.0000687,.000536,.000000747,.00002100409836065573770491803278688524590164,.0000205,36.206090887012,-120.09347585995
10,SJV,7131,SJU,CITY OF HURON,16100 PALMER AVE,HURON,,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.0325554923164484917472965281730221969266,.0286,.114556045,.24103694,.000304,.0117827868852459016393442622950819672131,.0115,36.2105613177209,-120.079652687867
10,SJV,7739,SJU,CITY OF HURON PUBLIC WORKS DEPT. POLICE,36311 LASSEN AVE,HURON,93234,9221,FRE,SAN JOAQUIN VALLEY APCD,,,.001026852846401718582169709989258861439313,.0000956,.000112,.0000717,.00000000705,.00000721327967806841046277665995975855130785,.00000717,36.2048528535929,-120.103585726184
10,SJV,3947,SJU,CITY OF KERMAN,15485 W CHURCH AVE,KERMAN,93630,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.000764143426294820717131474103585657370518,.0006713,.003338,.0227,.00002979,.000644877049180327868852459016393442622951,.0006294,36.7129523932742,-120.069069478172
10,SJV,4369,SJU,CITY OF KERMAN,15301 W CALIFORNIA,KERMAN,93630,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.000400682982356289129197495731360273192943,.000352,.00118,.0092,.0000128,.000258196721311475409836065573770491803279,.000252,36.7205950347483,-120.064241099552
10,SJV,6994,SJU,CITY OF KERMAN,850 S MADERA AVE,KERMAN,93630,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.000373363688104723961297666476949345475242,.000328,.000983,.00896,.0000111,.000156762295081967213114754098360655737705,.000153,36.7218101068842,-120.06003390102
10,SJV,7528,SJU,CITY OF KERMAN,920 S GOLDENROD AVE,KERMAN,93630,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.000507683551508252703471826977803073420603,.000446,.00322,.00624,.0000126,.000278688524590163934426229508196721311475,.000272,36.7206993260508,-120.042400853664
10,SJV,8058,SJU,CITY OF KERMAN,15610 WEST 'C' ST,KERMAN,93630,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.000745589072282299373932840068298235628913,.000655,.00353,.00939,.0000186,.000485655737704918032786885245901639344262,.000474,36.7227347524263,-120.069683280015
10,SJV,4355,SJU,CITY OF KINGSBURG,SE CORNER OF MEHLERT AND 6TH ST,KINGSBURG,93631,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.000233352305065452475811041548093340922026,.000205,.00258,.00678,.0000055,.000408811475409836065573770491803278688525,.000399,62.6749725341797,16.798059463501
10,SJV,7628,SJU,CITY OF KINGSBURG,"21ST AVE, ERLING FLOOD BASIN",KINGSBURG,93631,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.00001525327262379055207740466704610130904952,.0000134,.000265,.00209,.00000355,.00004293032786885245901639344262295081967213,.0000419,36.5151481628418,-119.552322387695
10,SJV,7949,SJU,CITY OF KINGSBURG,ORANGE ST & RAFER JOHNSON DRIVE,KINGSBURG,93631,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.00001491178144564598747865680136596471257826,.0000131,.000223,.000873,.00000223,.00003135245901639344262295081967213114754098,.0000306,36.5147,-119.56601
10,SJV,7950,SJU,CITY OF KINGSBURG,10TH AVE BETWEEN STROUD & SIERRA ST,KINGSBURG,93631,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.00001400113830392714854866249288560045532157,.0000123,.00021,.000823,.0000021,.00002950819672131147540983606557377049180328,.0000288,51.744930267334,-2.23243999481201
10,SJV,7951,SJU,CITY OF KINGSBURG,LINCOLN & EARL ST,KINGSBURG,93631,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.000188958451906659077973819009675583380763,.000166,.00141,.00311,.00000604,.000157786885245901639344262295081967213115,.000154,36.51409,-119.54838
10,SJV,7952,SJU,CITY OF KINGSBURG,SIERRA ST & WILLIAMS ST,KINGSBURG,93631,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.000192373363688104723961297666476949345475,.000169,.00155,.00333,.00000661,.000173155737704918032786885245901639344262,.000169,36.51788,-119.5545
10,SJV,3914,SJU,CITY OF MENDOTA,1300 SECOND ST,MENDOTA,93640,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.000950597609561752988047808764940239043825,.0008351,.002652,.005387,.000005512,.000188596311475409836065573770491803278689,.00018407,44.8875117585513,-93.1598224641064
10,SJV,5982,SJU,CITY OF MENDOTA,VARIOUS SPECIFIED LOCATIONS,MENDOTA,0,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.001486624928856004553215708594194649971543,.001306,.004385,.03419,.0000476,.001338114754098360655737704918032786885246,.001306,41.5476188659668,-89.1169128417969
10,SJV,7616,SJU,CITY OF MENDOTA,912 MARIE ST,MENDOTA,93640,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.00002249288560045532157085941946499715424019,.00001976,.0002292,.000857,.000002014,.00002426229508196721311475409836065573770491,.00002368,36.75336,-120.37472
10,SJV,8047,SJU,CITY OF MENDOTA,1320 FT W. OF 1235 BASS AVE,,,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.000752418895845190665907797381900967558338,.000661,.00463,.0172,.0000337,.000542008196721311475409836065573770491803,.000529,49.5802040100098,6.11601114273071
10,SJV,3489,SJU,CITY OF PARLIER,MILTON AND MANNING - WELL 2A,PARLIER,93648,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.000252305065452475811041548093340922026181,.00022165,.0022377,.008175,.000006576,.000331362704918032786885245901639344262295,.00032341,36.6138191223145,-119.547729492188
10,SJV,3751,SJU,CITY OF PARLIER,CORNER OF MANNING & ZEDIKER,PARLIER,93648,4941,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.60467,-119.521
10,SJV,3752,SJU,CITY OF PARLIER,"VARIOUS LOCATIONS, SJVAPCD",PARLIER,93648,4952,FRE,SAN JOAQUIN VALLEY APCD,,,.000407512805919180421172453044963005122368,.000358,.00074,.00832,.00000424,.000213114754098360655737704918032786885246,.000208,36.6138191223145,-119.547729492188
10,SJV,3753,SJU,CITY OF PARLIER,"PARLIER AVE, BEHIND MARTINEZ ELEM",PARLIER,93648,4941,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.6138191223145,-119.547729492188
10,SJV,6897,SJU,CITY OF PARLIER,13449 INDUSTRIAL DR,PARLIER,,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.000105976095617529880478087649402390438247,.0000931,.000313,.00243,.00000339,.00009538934426229508196721311475409836065574,.0000931,36.5995753957965,-119.54903042403
10,SJV,3023,SJU,CITY OF REEDLEY,819 N KINGS RIVER RD,REEDLEY,93654,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.00126208378088077336197636949516648764769,.0001175,.0000923,.00001419,.000001876,.00001322937625754527162977867203219315895372,.00001315,36.603432209055,-119.468003586201
10,SJV,3025,SJU,CITY OF REEDLEY,"REED AVE, SW OF DINUBA AVE",REEDLEY,93654,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.002781954887218045112781954887218045112781,.000259,.06695,.013108,.00002354,.0154038229376257545271629778672032193159,.0153114,36.58972,-119.45768
10,SJV,3214,SJU,CITY OF REEDLEY,CORNER OF 14TH ST & 'D' ST,REEDLEY,93654,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.00079453614114968696642003414911781445646,.000698,.00108,.0132,.0000115,.00043852459016393442622950819672131147541,.000428,40.280595,-85.84332
10,SJV,7637,SJU,CITY OF REEDLEY,1593 E PARLIER AVE,REEDLEY,,9199,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.6113402810453,-119.435656683833
10,SJV,8238,SJU,CITY OF REEDLEY,2453 E DINUBA AVE,REEDLEY,,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.000280022766078542970973249857712009106431,.000246,.000693,.0108,.0000114,.000114754098360655737704918032786885245902,.000112,36.5907237069903,-119.619346375587
10,SJV,2141,SJU,CITY OF REEDLEY-MUNICIPAL AIR,4557 S FRANKWOOD,REEDLEY,,4581,FRE,SAN JOAQUIN VALLEY APCD,,,.010236,.010236,0,0,0,0,0,36.6675833536616,-119.448609555325
10,SJV,3024,SJU,CITY OF REEDLEY-WASTEWATER TREATMENT,1701 W HUNTSMAN,REEDLEY,93654,4952,FRE,SAN JOAQUIN VALLEY APCD,,,.003722253841775754126351735913488901536711,.00327,.01165,.0503,.0000668,.001346311475409836065573770491803278688524,.001314,36.58244,-119.45099
10,SJV,3392,SJU,CITY OF SAN JOAQUIN,NWC CALIFORNIA AVE & MAIN ST,SAN JOAQUIN,93660,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.000114968696642003414911781445645987478657,.000101,.000458,.00201,.00000156,.00007827868852459016393442622950819672131148,.0000764,37.95315,-121.287115
10,SJV,4168,SJU,CITY OF SAN JOAQUIN,21960 RAILROAD,SAN JOAQUIN,0,4941,FRE,SAN JOAQUIN VALLEY APCD,,,.000593511667615253272623790552077404667046,.0005214,.002088,.01115,.000005309,.00050204918032786885245901639344262295082,.00049,36.60475,-120.18665
10,SJV,8041,SJU,CITY OF SAN JOAQUIN,22394 W MANNING AVE,SAN JOAQUIN,93660,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.000136596471257825839499146272054638588503,.00012,.000722,.00843,.0000123,.00012295081967213114754098360655737704918,.00012,36.6032783816351,-120.192513711367
10,SJV,8272,SJU,CITY OF SAN JOAQUIN - SJ WASTE WATER PLN,23599 W MANNING,SAN JOAQUIN,,4952,FRE,SAN JOAQUIN VALLEY APCD,,,.000528969834945930563460443938531587933978,.0004647,.001429,.008831,.00001822,.000366495901639344262295081967213114754098,.0003577,36.6024750346366,-120.216475577749
10,SJV,2143,SJU,CITY OF SANGER,333 NORTH AVE,SANGER,93657,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.7693891503994809970905588435468913556563,.39535201,2.376630062,.483100009,3.163362441,.0666297131147540983606557377049180327869,.066593,32.7032605833428,-103.124929729381
10,SJV,2438,SJU,CITY OF SANGER,2301 JENNI AVE,SANGER,93657,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.001464997154240182128628343767785998861696,.001287,.00268,.024966196,.00001367,.001375,.001342,36.7119293066381,-119.568968005823
10,SJV,2485,SJU,CITY OF SANGER,975 GREENWOOD AVE,SANGER,93657,9199,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.702503993444,-119.565486412459
10,SJV,2916,SJU,CITY OF SANGER,601 WEST AVE,SANGER,93657,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.017565,.017565,0,0,0,0,0,36.7071023292311,-119.561084052599
10,SJV,6980,SJU,CITY OF SANGER,1600' EAST OF ACADEMY ON MUSCAT AVE,SANGER,,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.00012819578827546955036994877632327831531,.00011262,.0004821,.005937,.000008179,.00009847336065573770491803278688524590163934,.00009611,23.6152305603027,58.5912590026855
10,SJV,7669,SJU,CITY OF SANGER,2910 E CHURCH AVE,SANGER,93657,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.000703471826977803073420603301081388730792,.000618,.00654,.00814,.00001659,.00043340163934426229508196721311475409836,.000423,36.71387,-119.59207
10,SJV,8302,SJU,CITY OF SANGER,1700 7TH STREET,SANGER,93657,9121,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.70681,-119.56204
10,SJV,8407,SJU,CITY OF SANGER,2220 CHERRY AVE,SANGER,,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.000416050085372794536141149686966420034149,.0003655,.002169,.003632,.00000887,.000214139344262295081967213114754098360655,.000209,36.6945549671383,-119.568311840541
10,SJV,6936,SJU,CITY OF SELMA,1935 E FRONT,SELMA,93662,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.0139318315310187820147979510529311326124,.012239114,.016327,.04313,.00005566,.001115471311475409836065573770491803278688,.0010887,36.5673365766088,-119.61208066213
10,SJV,7543,SJU,CITY OF SELMA,1710 TUCKER,SELMA,93662,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.001511212293682413204325554923164484917473,.0013276,.017111,.019083,.00003775,.000834118852459016393442622950819672131147,.0008141,36.56668,-119.60976
10,SJV,2953,SJU,CITY OF SELMA FIRE DEPT,2861 A ST,SELMA,93662,9224,FRE,SAN JOAQUIN VALLEY APCD,,,.00003528742174160500853727945361411496869664,.000031,.000232,.000737,.000000395,.00007930327868852459016393442622950819672131,.0000774,36.5754740956292,-119.609648127852
10,SJV,3736,SJU,"CKW, LLC",7152 N SHARON,FRESNO,93720,8069,FRE,SAN JOAQUIN VALLEY APCD,,,.003523093447905477980665950590762620837809,.000328,.10886616,.0155,0,.000210261569416498993963782696177062374245,.000209,36.84028,-119.75913
10,SJV,2096,SJU,CLAUDE LAVAL CORPORATION,1365 N CLOVIS AVE,FRESNO,93727,3589,FRE,SAN JOAQUIN VALLEY APCD,,,.6837438161157024793388429752066115702479,.661864014,0,0,0,.1151121083333333333333333333333333333333,.110507624,36.76001,-119.70127
10,SJV,3926,SJU,CLEAR CHANNEL COMMUNICATIONS,12592 S CEDAR AVE,FRESNO,93725,4833,FRE,SAN JOAQUIN VALLEY APCD,,,.003140580535002845759817871371656232214001,.002759,.0001489,.0197,.00001904,.001551041666666666666666666666666666666667,.001489,36.55314,-119.75351
10,SJV,2307,SJU,CLF FRESNO BUSINESS TRUST,1333-1385 E SHAW AVE,FRESNO,93710,6411,FRE,SAN JOAQUIN VALLEY APCD,,,.00031758679567444507683551508252703471827,.000279,.000756,.00349,.000001272,.000256147540983606557377049180327868852459,.00025,36.80825,-119.76377
10,SJV,8669,SJU,CLOVIS ASSISTED LIVING FACILITES- ONE LP,1650 EAST SHAW AVENUE,CLOVIS,,8051,FRE,SAN JOAQUIN VALLEY APCD,,,.0200859291084854994629430719656283566058,.00187,.016,.00145,.0000927,.000343058350100603621730382293762575452716,.000341,36.80831,-119.63683
10,SJV,345,SJU,CLOVIS COMMUNITY HOSPITAL,2755 HERNDON,CLOVIS,93611,8062,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.839128,-119.660598
10,SJV,3143,SJU,CLOVIS GUNITE & MATERIALS INC,1509 MENLO AVE,CLOVIS,93611,3272,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,.050625,.02025,36.8317,-119.68851
10,SJV,3471,SJU,CLOVIS POWDER COATING,2888 N MIAMI AVE,FRESNO,93727,3479,FRE,SAN JOAQUIN VALLEY APCD,,,.0195,.00858,.131039995,.155999994,.00445,.2726829457364341085271317829457364341086,.262215,36.77665,-119.68932
10,SJV,343,SJU,CLOVIS UNIFIED SCHOOL DISTRICT,1490 HERNDON AVE,CLOVIS,93612,8211,FRE,SAN JOAQUIN VALLEY APCD,,,.1186377908757991332258578625806808511673,.108735,.00302,.0115,.000022,.007220440573770491803278688524590163934426,.006938,36.83649,-119.68935
10,SJV,3000,SJU,CLOVIS UNIFIED SCHOOL DISTRICT,1560 N MINNEWAWA AVE,CLOVIS,93611,8211,FRE,SAN JOAQUIN VALLEY APCD,,,.000639726807057484348321001707455890722823,.000562,.001782,.00775,.00000371,.000185758196721311475409836065573770491803,.0001813,36.85779,-119.71566
10,SJV,3517,SJU,CLOVIS UNIFIED SCHOOL DISTRICT,4300 N DEWOLF,CLOVIS,93612,8211,FRE,SAN JOAQUIN VALLEY APCD,,,.003331815594763801935116676152532726237905,.002927,.01002,.0722,.0000574,.007161885245901639344262295081967213114754,.00699,36.79924,-119.64364
10,SJV,7091,SJU,CLOVIS UNIFIED SCHOOL DISTRICT,2770 E INTERNATIONAL,FRESNO,93720,8211,FRE,SAN JOAQUIN VALLEY APCD,,,.001519635742743312464428002276607854297097,.001335,.00403,.0367,.0000457,.000640368852459016393442622950819672131148,.000625,36.88962,-119.73257
10,SJV,5821,SJU,CLOVIS UNIFIED SCHOOL DISTRICT (CART),2555 CLOVIS AVE,CLOVIS,93611,8211,FRE,SAN JOAQUIN VALLEY APCD,,,.001671030165054069436539556061468412066022,.001468,.00492,.0384,.0000534,.001426229508196721311475409836065573770492,.001392,36.80365,-119.69853
10,SJV,3897,SJU,CLOVIS VETERANS MEMORIAL DISTRICT,808 4TH ST,CLOVIS,93612,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.000539556061468412066021627774615822424587,.000474,.00299,.0204,.0000242,.000423155737704918032786885245901639344262,.000413,36.82504,-119.69885
10,SJV,2901,SJU,CMC-FRESNO/COMMUNITY BEHAVIORAL HEALTH,7171 N CEDAR AVE,FRESNO,0,8063,FRE,SAN JOAQUIN VALLEY APCD,,,.000186681844052361980648833238474672737621,.000164,.000882,.00324,.00000642,.00009006147540983606557377049180327868852459,.0000879,36.84026,-119.75771
10,SJV,354,SJU,COALINGA COGENERATION CO,32812 W GALE AVE,COALINGA,93210,4931,FRE,SAN JOAQUIN VALLEY APCD,,,.001388730791121229368241320432555492316448,.00122,13.3864975,21.284095,1.0579816,6.83003554317709535903948279842992380512,6.7890455,36.1807,-120.38818
10,SJV,353,SJU,COALINGA REGIONAL MEDICAL CTR,1191 PHELPS AVE,COALINGA,93210,8062,FRE,SAN JOAQUIN VALLEY APCD,,,.1339935998991048791845604594608578672324,.06109353,.615213736,1.477543437,.00829102,.0378686,.0371811,36.1515383785948,-120.340399197866
10,SJV,4051,SJU,COALINGA STATE HOSPITAL,24511 W JAYNE AVE,COALINGA,93210,8063,FRE,SAN JOAQUIN VALLEY APCD,,,.9109960128705955399182490815956951415117,.52582315,.73756878,.994086336,.14761432,.4560909867923497267759562841530054644807,.451155001,36.1373886132046,-120.212915242022
10,SJV,3783,SJU,COCOLA BROADCASTING COMPANIES,706 W HERNDON AVE,FRESNO,93650,4833,FRE,SAN JOAQUIN VALLEY APCD,,,.001354581673306772908366533864541832669323,.00119,.00378,.0174,.00000787,.000679303278688524590163934426229508196721,.000663,36.83801,-119.80662
10,SJV,3784,SJU,COCOLA BROADCASTING COMPANIES,VALLEY MOUNTAIN TRANSMITTER SITE,SQUAW VALLEY,,4833,FRE,SAN JOAQUIN VALLEY APCD,,,.000407512805919180421172453044963005122368,.000358,.00879,.01397353,.0000183,.000294057377049180327868852459016393442623,.000287,36.7403984069824,-119.247108459473
10,SJV,4057,SJU,COCOLA BROADCASTING COMPANIES LLC,41990 RADIO LN,AUBERRY,93602,3663,FRE,SAN JOAQUIN VALLEY APCD,,,.000813887307911212293682413204325554923164,.000715,.0031,.011514805,.00000405,.00081352459016393442622950819672131147541,.000794,37.074,-119.43254
10,SJV,2862,SJU,COLONIAL VAN & STORAGE,3363 GOLDEN STATE BLVD,FRESNO,93725,4214,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.68668,-119.74502
10,SJV,2937,SJU,COMCAST CABLE COMMUNICATIONS INC,4880 JACQUELYN AVE,FRESNO,93727,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.000346158224245873648264086511098463289698,.0003041,.00064,.010558,.000008151,.000196209016393442622950819672131147540983,.0001915,36.81642,-119.88239
10,SJV,2948,SJU,COMCAST CABLE COMMUNICATIONS INC,811 N BUTTONWILLOW AVE,REEDLEY,93654,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.000103824701195219123505976095617529880478,.00009121,.00182,.005341,.000005169,.0008,.0007808,36.60339,-119.43165
10,SJV,3114,SJU,COMCAST CABLE COMMUNICATIONS INC,2096 N GATEWAY BLVD,FRESNO,93727,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.007272623790552077404667046101309049516222,.006389,.02859,.186691372,.0001915,.004818647540983606557377049180327868852459,.004703,36.76944,-119.72383
10,SJV,3296,SJU,COMCAST CABLE COMMUNICATIONS INC,2105 S VAN NESS AVE,FRESNO,93727,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.000830961866818440523619806488332384746727,.00073,.001713,.00855,.00001007,.000931352459016393442622950819672131147541,.000909,36.72116,-119.77865
10,SJV,3425,SJU,COMCAST CABLE COMMUNICATIONS INC,300 PARK CREEK DR,CLOVIS,93612,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.000812293682413204325554923164484917472966,.0007136,.001838,.005502,.00000648,.00003633196721311475409836065573770491803279,.00003546,36.83965,-119.70732
10,SJV,3516,SJU,COMCAST CABLE COMMUNICATIONS INC,33 W PINEDALE AVE,FRESNO,93771,4813,FRE,SAN JOAQUIN VALLEY APCD,,,.000359704040978941377347751849743881616392,.000316,.0012,.0171,.0000107,.000733606557377049180327868852459016393443,.000716,36.84331,-119.79122
10,SJV,3907,SJU,COMCAST CABLE COMMUNICATIONS INC,2441 GROVE INDUSTRIAL DR,FRESNO,93727,4813,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,0,0,36.7728,-119.73031
10,SJV,3622,SJU,"COMMERCIAL NEON, INC.",5547 N GOLDEN STATE BLVD,FRESNO,93722,3479,FRE,SAN JOAQUIN VALLEY APCD,,,.2134608677685950413223140495867768595041,.209345,0,0,0,.0305208333333333333333333333333333333334,.0293,36.81636,-119.89016
10,SJV,3797,SJU,COMMUNITY LIVING CENTER-FRESNO,3003 N MARIPOSA,FRESNO,93703,8011,FRE,SAN JOAQUIN VALLEY APCD,,,.000281018782014797951052931132612407512806,.000246875,.001260313,.00339125,.000006625,.000173220286885245901639344262295081967213,.000169063,36.77773,-119.77977
10,SJV,646,SJU,CON AGRA FOODS,16429 W KAMM AVE,HELM,93627,2033,FRE,SAN JOAQUIN VALLEY APCD,,,3.12738845000000000000000000000000000001,1.376050918,.446408359,1.469547053,.895375644,2.174663491,2.174663491,36.52638,-120.08609
10,SJV,409,SJU,"CONAGRA FOODS, SNACK FOODS GRP-SPCLT DIV",5626 E SHIELDS AVE,FRESNO,93727,2068,FRE,SAN JOAQUIN VALLEY APCD,,,.3801727295454545454545454545454545454545,.167276001,1.456049934,1.236195238,.00999,5.83265026482462313419015519093299751843,2.490515,36.77862,-119.69894
10,SJV,5600,SJU,CONCEPT COATING,2540 S SARAH AVE,FRESNO,93706,3479,FRE,SAN JOAQUIN VALLEY APCD,,,.00225,.00099,.0151,.018,.000513,.0269066036821705426356589147286821705426,.025877,36.7084157481619,-119.778766089201
10,SJV,2256,SJU,CONCEPT VEHICLE TECHNOLOGY INC,"2695 S CHERRY, STE #120",FRESNO,93706,3715,FRE,SAN JOAQUIN VALLEY APCD,,,.005362440450984543722210459453737031547745,.0051375,0,0,0,.000973958333333333333333333333333333333334,.000935,36.70344,-119.78153
10,SJV,3022,SJU,COPPER & BRASS SALES INC.,5450 E HOME AVE,FRESNO,93727,5051,FRE,SAN JOAQUIN VALLEY APCD,,,0,0,0,0,0,1.37598736176935229067930489731437598736,.871,36.7623,-119.70704
10,SJV,8283,SJU,COUGHRAN MECHANICAL SERVICES INC,END OF ROAD 5 1/2,FIREBAUGH,93622,1311,FRE,SAN JOAQUIN VALLEY APCD,,,.013319011815252416756176154672395273899,.00124,.371035106,.00285,.00582,.0314890171026156941649899396378269617706,.031300083,,
10,SJV,3038,SJU,COUNTY OF FRESNO,4382 N WATERSIDE DR,CLOVIS,93612,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.003551508252703471826977803073420603301082,.00312,.01595,.02592,.0000339,.002786885245901639344262295081967213114754,.00272,36.7990182284977,-119.593011984823
10,SJV,3903,SJU,COUNTY OF FRESNO,1265 M ST,FRESNO,,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.007166761525327262379055207740466704610131,.006296,.0481,.255655011,.000189,.004167008196721311475409836065573770491803,.004067,36.73882,-119.79038
10,SJV,3920,SJU,COUNTY OF FRESNO,200 H ST,FRESNO,93702,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.1847753454752418895845190665907797381901,.162325141,.0058,.0615,.0000591,.001427254098360655737704918032786885245901,.001393,36.7250672207836,-119.783886516635
10,SJV,4136,SJU,COUNTY OF FRESNO,AMERICAN AVE & SR 99,FRESNO,,9199,FRE,SAN JOAQUIN VALLEY APCD,,,.3966036115279143167589382728824959900658,.180989,.553593,.904683605,.12014217,.3237461065573770491803278688524590163933,.323637,36.66353,-119.72502
